interaction_id,filename,age,interaction_start,interaction_end,speaker,utterance_start,utterance_end,duration,norm_start,norm_end
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,57.82,58.698,0.878,0.712,0.729
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,59.834,60.326,0.492,0.75,0.759
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,64.0,64.59,0.59,0.828,0.839
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,65.56,66.65,1.09,0.857,0.878
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,67.74,68.63,0.89,0.898,0.915
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,70.15,70.864,0.714,0.943,0.957
COU_WM15_020510_21900000_22200000_random-7.eaf_0,COU_WM15_020510_21900000_22200000_random-7.eaf,29,19.83,73.181,CHI,71.85,73.181,1.331,0.975,1.0
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,CHI,279.13,282.14,3.01,0.0,0.144
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,FA2,282.15,283.57,1.42,0.144,0.212
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,FA1,282.41,284.94,2.53,0.157,0.278
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,FA1,286.062,287.934,1.872,0.332,0.421
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,FA2,289.46,290.75,1.29,0.494,0.556
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,CHI,291.66,292.64,0.98,0.599,0.646
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,FA2,292.68,293.43,0.75,0.648,0.684
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,CHI,294.99,297.38,2.39,0.759,0.873
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,FA2,297.7,299.39,1.69,0.888,0.969
COU_S1SA_030508_19800000_20100000_random-2.eaf_0,COU_S1SA_030508_19800000_20100000_random-2.eaf,41,279.13,300.032,CHI,299.347,300.032,0.685,0.967,1.0
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,CHI,6.66,8.15,1.49,0.0,0.094
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,MC1,9.07,10.0,0.93,0.152,0.21
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,CHI,10.17,11.27,1.1,0.221,0.29
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,FA1,11.12,12.19,1.07,0.281,0.348
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,CHI,12.26,13.76,1.5,0.353,0.447
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,FA1,13.39,14.44,1.05,0.424,0.49
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,CHI,20.36,21.144,0.784,0.863,0.913
COU_SL49_020000_8100000_8400000_random-16.eaf_0,COU_SL49_020000_8100000_8400000_random-16.eaf,24,6.66,22.53,CHI,21.84,22.53,0.69,0.957,1.0
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,CHI,3.474,5.866,2.392,0.0,0.105
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,MA1,6.452,8.114,1.662,0.13,0.203
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,CHI,6.819,6.957,0.138,0.146,0.152
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,CHI,9.284,11.632,2.348,0.254,0.357
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,MA2,11.584,13.103,1.519,0.355,0.421
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,MA1,21.754,22.934,1.18,0.799,0.851
COU_IA02_020511_300000_600000_random-15.eaf_0,COU_IA02_020511_300000_600000_random-15.eaf,29,3.474,26.34,CHI,23.837,26.34,2.503,0.891,1.0
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,CHI,87.799,88.123,0.324,0.0,0.022
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,MA2,88.938,90.519,1.581,0.076,0.182
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,MA1,93.888,94.602,0.714,0.407,0.454
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,CHI,96.045,98.462,2.417,0.551,0.712
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,MA2,96.58,96.836,0.256,0.586,0.603
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,MA2,98.9,100.178,1.278,0.741,0.826
COU_IA02_020511_300000_600000_random-15.eaf_1,COU_IA02_020511_300000_600000_random-15.eaf,29,87.799,102.778,CHI,101.488,102.778,1.29,0.914,1.0
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,FA2,143.365,144.168,0.803,0.0,0.091
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,FA3,144.915,146.431,1.516,0.175,0.347
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,CHI,146.872,147.232,0.36,0.397,0.438
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,CHI,147.593,147.93,0.337,0.479,0.517
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,FA3,147.969,148.86,0.891,0.521,0.622
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,MA1,148.312,148.484,0.172,0.56,0.58
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,MA1,149.42,149.763,0.343,0.686,0.724
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,FA3,151.065,151.837,0.772,0.872,0.959
WAR_5792_27300000_27600000_random-22.eaf_0,WAR_5792_27300000_27600000_random-22.eaf,3,143.365,152.197,MA1,151.856,152.197,0.341,0.961,1.0
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,MA1,169.874,170.172,0.298,0.0,0.014
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,MA1,171.279,171.716,0.437,0.064,0.085
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,MA1,173.248,173.665,0.417,0.155,0.174
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,MA1,175.412,175.934,0.522,0.254,0.278
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,FA1,180.79,181.624,0.834,0.501,0.539
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,CHI,183.34,183.611,0.271,0.618,0.631
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,FA1,183.778,184.088,0.31,0.638,0.652
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,CHI,184.045,184.386,0.341,0.65,0.666
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,FA1,184.449,185.254,0.805,0.669,0.706
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,CHI,185.846,186.158,0.312,0.733,0.747
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,CHI,187.597,187.958,0.361,0.814,0.83
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,CHI,188.162,188.673,0.511,0.839,0.863
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,CHI,190.739,191.041,0.302,0.958,0.972
WAR_5792_27300000_27600000_random-22.eaf_1,WAR_5792_27300000_27600000_random-22.eaf,3,169.874,191.659,FA1,191.277,191.659,0.382,0.982,1.0
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,0.03,5.96,5.93,0.0,0.066
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,6.45,9.21,2.76,0.072,0.103
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,12.08,14.77,2.69,0.135,0.165
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,15.4,15.81,0.41,0.172,0.177
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,23.815,25.202,1.387,0.266,0.282
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,25.805,28.748,2.943,0.289,0.322
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,29.7,31.631,1.931,0.332,0.354
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,33.244,33.982,0.738,0.372,0.38
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,34.47,35.062,0.592,0.386,0.392
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,35.244,36.005,0.761,0.394,0.403
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,37.052,37.36,0.308,0.415,0.418
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,40.5,41.877,1.377,0.453,0.469
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,42.18,43.552,1.372,0.472,0.487
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,44.424,45.284,0.86,0.497,0.507
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,45.901,46.29,0.389,0.514,0.518
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,46.831,47.727,0.896,0.524,0.534
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,48.852,50.139,1.287,0.547,0.561
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,50.72,51.494,0.774,0.568,0.576
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,51.947,52.505,0.558,0.581,0.588
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,52.366,53.145,0.779,0.586,0.595
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,54.372,56.29,1.918,0.609,0.63
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,56.351,60.465,4.114,0.631,0.677
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,61.021,62.645,1.624,0.683,0.701
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,62.744,63.395,0.651,0.702,0.71
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,63.996,64.698,0.702,0.716,0.724
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,65.127,66.879,1.752,0.729,0.749
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,67.624,68.492,0.868,0.757,0.767
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,69.965,71.401,1.436,0.783,0.799
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,71.846,72.588,0.742,0.804,0.813
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,72.953,74.01,1.057,0.817,0.828
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,74.04,74.616,0.576,0.829,0.835
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,75.482,77.166,1.684,0.845,0.864
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,77.354,78.755,1.401,0.866,0.882
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,81.687,82.794,1.107,0.914,0.927
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,82.808,83.677,0.869,0.927,0.937
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,85.47,85.86,0.39,0.957,0.961
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,MA1,85.534,86.162,0.628,0.958,0.965
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,FA1,86.505,87.441,0.936,0.968,0.979
COU_DI46_030001_22200000_22500000_random-5.eaf_0,COU_DI46_030001_22200000_22500000_random-5.eaf,36,0.03,89.329,CHI,87.446,89.329,1.883,0.979,1.0
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,FA1,18.81,20.17,1.36,0.0,0.031
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,CHI,20.8,21.01,0.21,0.046,0.051
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,CHI,29.99,32.95,2.96,0.259,0.327
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,CHI,37.9,39.08,1.18,0.442,0.469
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,UC1,46.02,47.63,1.61,0.63,0.667
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,UC2,48.06,49.52,1.46,0.677,0.711
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,CHI,51.28,53.48,2.2,0.751,0.802
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,CHI,53.97,56.59,2.62,0.814,0.874
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,UC2,54.61,56.34,1.73,0.829,0.869
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,UC2,57.16,59.87,2.71,0.888,0.95
COU_FM07_030211_18900000_19200000_random-10.eaf_0,COU_FM07_030211_18900000_19200000_random-10.eaf,38,18.81,62.02,CHI,60.43,62.02,1.59,0.963,1.0
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,CHI,153.649,154.11,0.461,0.0,0.016
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,FA1,154.234,154.969,0.735,0.02,0.045
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,CHI,154.955,155.389,0.434,0.045,0.059
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,FA1,157.101,158.018,0.917,0.118,0.149
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,CHI,159.828,160.624,0.796,0.211,0.238
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,MA1,161.611,162.029,0.418,0.272,0.286
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,CHI,161.902,163.107,1.205,0.282,0.323
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,CHI,164.127,164.994,0.867,0.358,0.387
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,FA1,165.582,166.472,0.89,0.407,0.438
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,CHI,166.918,167.353,0.435,0.453,0.468
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,MA1,170.106,172.14,2.034,0.562,0.631
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,MA1,173.748,175.115,1.367,0.686,0.733
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,FA1,176.05,177.182,1.132,0.765,0.803
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,MA1,176.681,178.556,1.875,0.786,0.85
COU_AM28_010709_38100000_38400000_random-14.eaf_0,COU_AM28_010709_38100000_38400000_random-14.eaf,19,153.649,182.942,MA1,182.391,182.942,0.551,0.981,1.0
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,188.17,189.22,1.05,0.0,0.028
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,189.71,190.06,0.35,0.041,0.051
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,190.75,191.49,0.74,0.069,0.089
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,197.02,197.71,0.69,0.237,0.256
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,199.33,201.36,2.03,0.299,0.354
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,201.65,203.55,1.9,0.361,0.412
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,205.69,208.03,2.34,0.47,0.532
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,MA1,208.06,208.42,0.36,0.533,0.543
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,208.19,208.66,0.47,0.537,0.549
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,FA1,208.34,208.8,0.46,0.541,0.553
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,FA1,209.87,211.02,1.15,0.582,0.612
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,210.02,210.9,0.88,0.586,0.609
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,MA1,213.43,214.11,0.68,0.677,0.695
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,MA1,214.47,217.76,3.29,0.705,0.793
COU_S1RA_040220_8100000_8400000_random-19.eaf_0,COU_S1RA_040220_8100000_8400000_random-19.eaf,51,188.17,225.48,CHI,223.96,225.48,1.52,0.959,1.0
COU_AM28_010709_35700000_36000000_random-17.eaf_0,COU_AM28_010709_35700000_36000000_random-17.eaf,19,85.847,97.919,MA1,85.847,87.784,1.937,0.0,0.16
COU_AM28_010709_35700000_36000000_random-17.eaf_0,COU_AM28_010709_35700000_36000000_random-17.eaf,19,85.847,97.919,FA1,87.811,89.677,1.866,0.163,0.317
COU_AM28_010709_35700000_36000000_random-17.eaf_0,COU_AM28_010709_35700000_36000000_random-17.eaf,19,85.847,97.919,FA1,90.201,91.42,1.219,0.361,0.462
COU_AM28_010709_35700000_36000000_random-17.eaf_0,COU_AM28_010709_35700000_36000000_random-17.eaf,19,85.847,97.919,FA1,92.043,93.342,1.299,0.513,0.621
COU_AM28_010709_35700000_36000000_random-17.eaf_0,COU_AM28_010709_35700000_36000000_random-17.eaf,19,85.847,97.919,CHI,92.208,92.663,0.455,0.527,0.565
COU_AM28_010709_35700000_36000000_random-17.eaf_0,COU_AM28_010709_35700000_36000000_random-17.eaf,19,85.847,97.919,FA1,96.263,97.919,1.656,0.863,1.0
